time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.439999999999993,17.9864925824,-13.7314172806,21.2541755968,5.92769121381,5.59929002556,0.0,12.006892503,-8.84010912083,0.254644426988,-0.140582748198,-0.120457837806,0.0,448.6148673094206,452.280964739825,452.2668245223208,450.34908815053046
4.499999999999992,18.7120082424,-14.2677637106,21.2598287079,5.9198053015,5.59245985553,0.0,12.1767462027,-9.03923712833,-0.0668489784223,-0.117562872559,-0.10311116175,0.0,426.4821818864428,427.9496710233913,426.7348610198834,428.6793489505611
4.559999999999991,19.4497356039,-14.817181455,21.2484013489,5.91281081977,5.58662282395,0.0,12.4133803042,-9.27568536475,-0.315372763337,-0.114669905595,-0.0876335726435,0.0,461.4062524452046,462.61928235865844,460.924328516122,461.14137693674434
4.6199999999999894,20.1986664004,-15.3797667926,21.2186530028,5.90578538436,5.58134424401,0.0,12.5509282212,-9.47853155946,-0.676439829811,-0.12242866747,-0.0886703287255,0.0,413.9885188972104,413.89018922329416,415.28455410624775,414.58965797049154
4.679999999999988,20.9582396404,-15.9558537467,21.1698269525,5.89875662861,5.57624318101,0.0,12.7674386663,-9.72555366423,-0.952281101236,-0.108261934665,-0.0785675307726,0.0,452.52812112604005,453.3351869938817,455.40512955203866,456.5253765505222
4.739999999999987,21.7336223453,-16.5483134941,21.1074326585,5.89206643206,5.57211796646,0.0,13.07706339,-10.024064477,-1.12970060358,-0.118927559765,-0.0541163878935,0.0,498.15241408809976,499.9347063166469,499.8229336019165,499.03510322932334
4.799999999999986,22.5239078862,-17.1574046398,21.0303729192,5.88461290163,5.56931838521,0.0,13.2651219637,-10.2804453377,-1.4398301615,-0.137765948835,-0.0348453152463,0.0,447.01968186787434,448.5867060904489,450.2474149802168,448.70584684379884
4.859999999999984,23.3244611385,-17.7817922651,20.933593111,5.87631661249,5.56720244377,0.0,13.4195245406,-10.534157878,-1.78680094019,-0.139301029388,-0.0361197894342,0.0,434.2859055773065,434.17836882475183,434.7874119711882,434.64052387891866
4.919999999999983,24.1348827213,-18.4220676354,20.816594522,5.86807350786,5.56494027196,0.0,13.5938451625,-10.8100425575,-2.11414889864,-0.133808697679,-0.0410726339609,0.0,445.8505958918134,445.4448729441688,445.7011122949793,446.13258234735935
4.979999999999982,24.955353621,-19.0791176658,20.6794629412,5.86001656072,5.56302197434,0.0,13.7545890155,-11.0934378428,-2.45785850694,-0.135246122017,-0.0181510567254,0.0,439.8023744963122,441.6972836412872,442.14904106258604,442.013812018778
5.0399999999999805,25.7845529465,-19.7531776927,20.5206950042,5.85248463823,5.56239009875,0.0,13.8850103124,-11.3772915764,-2.83502480858,-0.111014010685,0.00149258486359,0.0,427.9718378840855,429.64154955979643,427.14391770458894,429.1911511800967
